epoch,total,loss_id,loss_iccl,loss_mod,val_auc,epoch_time_s,imgs_per_sec
24,7.227219168345133,0.14334249546130498,0.2190001646677653,2.229155985514323,0.9341484444444444,9.591042518615723,800.7487861711887
25,7.208872095743815,0.13535624345143635,0.21578612724939983,2.225242106119792,0.93392,9.588453531265259,800.9637029951011
26,7.190185896555582,0.12676236120363077,0.21297161181767782,2.2176615397135415,0.9461248888888889,9.722015380859375,789.9599542125056
27,7.1928428967793785,0.11253273338079453,0.21191326677799224,2.2395945231119794,0.9428444444444445,9.75901746749878,786.9644883006165
28,7.168986415863037,0.1155243843793869,0.19318944215774536,2.224842325846354,0.939836,9.610289096832275,799.1441276742971
29,7.167788537343343,0.10666482324401537,0.19297580619653065,2.233650716145833,0.9467511111111111,9.659560441970825,795.0675085021965
30,7.134772173563639,0.08235396407544612,0.19094264010588327,2.227361043294271,0.9492457777777777,9.72531533241272,789.6918889904774
31,7.112675412495931,0.06967016533017159,0.17625756661097208,2.231493123372396,0.9441546666666667,9.770586252212524,786.0326700724722
32,7.113994630177816,0.07997339516878128,0.16982339521249135,2.2268391927083333,0.945184,9.82642149925232,781.5672210795543
33,7.084873549143473,0.05773704418291648,0.1657341112693151,2.2202484130859377,0.9438182222222222,9.592907190322876,800.5924595831628
34,7.079127470652263,0.044720573474963506,0.15850122272968292,2.236589558919271,0.9382111111111111,9.709447383880615,790.9826024737581
35,7.085500049591064,0.05789156680305799,0.15313198367754619,2.23363037109375,0.9392391111111111,9.98628306388855,769.0547424556021
36,7.039262708028158,0.03444063868373633,0.1375290463368098,2.222251383463542,0.9381524444444445,9.667439937591553,794.4202681810613
37,7.023208967844645,0.02499690173814694,0.12904783735672634,2.2228017171223957,0.9339493333333333,9.758304595947266,787.0231319984358
38,7.029939333597819,0.03335197089084734,0.12269542813301086,2.2225382486979166,0.9299751111111111,9.771772146224976,785.9375654495483
39,7.017835426330566,0.028768724016845226,0.10828167895476024,2.2241800944010417,0.9241497777777777,9.71534776687622,790.502023958265
40,7.028778870900472,0.022215280588716267,0.11436809450387955,2.2365203857421876,0.9217422222222222,9.650478839874268,795.8155709774691
41,7.008700879414876,0.019831318904956183,0.10194953680038452,2.2284830729166667,0.9193462222222222,9.762609958648682,786.6756466614636
42,7.010485108693441,0.024212698514262835,0.09634514550367991,2.230457560221354,0.9176511111111111,9.775664329528809,785.6245482853097
43,7.004767068227133,0.014065849982822934,0.09429587324460348,2.2363484700520835,0.9181751111111112,9.758745908737183,786.9865796053156
44,7.008815797170003,0.015733417558173337,0.0897935668627421,2.2415252685546876,0.9172062222222223,9.799090385437012,783.7462722042758
45,7.005841445922852,0.018565004505217076,0.08296575546264648,2.2380269368489585,0.9148591111111111,9.763399839401245,786.6125982635272
46,6.988832918802897,0.010198763160345455,0.08129034042358399,2.2298655192057293,0.9155515555555556,9.7715585231781,785.9548241072779
47,6.977379671732584,0.014176343288272619,0.07701969345410666,2.22061767578125,0.9145097777777778,9.704629182815552,791.3750996673435
48,6.985315386454264,0.019232062033067147,0.07742140938838322,2.224248250325521,0.9147733333333333,9.64431881904602,796.323657965328
49,6.980072148640951,0.008640329881260792,0.07259148756663004,2.2319366455078127,0.9133408888888889,9.706292629241943,791.2404858824674
50,6.986469427744548,0.013554731446007887,0.0733147551616033,2.236713663736979,0.9116355555555555,9.76106309890747,786.7997366738009
51,6.9840642293294275,0.01699421483402451,0.07245850066343944,2.2309417724609375,0.9131115555555556,9.569846868515015,802.5209182080148
52,6.9716817537943525,0.006415647221729159,0.07008125782012939,2.227797444661458,0.9113782222222222,9.706791639328003,791.1984879808513
53,6.983782164255778,0.011591557188269992,0.0686445156733195,2.2376617431640624,0.9096995555555556,9.762994050979614,786.6452738224071
54,6.976070467631022,0.011953106693302592,0.07027860805392265,2.2301544189453124,0.9083204444444445,9.637027025222778,796.9270585200148
55,6.976086044311524,0.01008165228025367,0.06879758536815643,2.231500244140625,0.9067604444444445,9.525918006896973,806.2217521774222
56,6.962920792897543,0.015831191476900132,0.06761347527305285,2.213509114583333,0.9068995555555556,9.525481462478638,806.2585997191984
57,6.954371198018392,0.005826884934989115,0.06543225571513175,2.219134521484375,0.9067831111111111,9.673634767532349,793.910536464068
58,6.973184712727865,0.012050510135789711,0.06533252547184626,2.229365030924479,0.9059066666666666,9.782967329025269,785.0385182980621
59,6.954713821411133,0.008311238108823697,0.06410557727018992,2.216303507486979,0.9056,9.770142078399658,786.068711896577
60,6.961120510101319,0.006644881695198516,0.06212492634852727,2.227247111002604,0.9062022222222222,9.583286762237549,801.3954978657528
